phi,xp_s,xp_s_err,xp_cl,xp_cl_err
0.0,0.8063999999999999,0.05626201689821068,0.9810000000000001,0.003618136134933164
0.39269908169872414,0.7725399999999998,0.0519266546061448,0.9147799999999998,0.016495169663335453
0.7853981633974483,0.7448899999999997,0.03624703650721746,0.7057899999999998,0.043437230446805516
1.1780972450961724,0.7144800000000002,0.018388371819762026,0.30857999999999997,0.06732516779170936
1.5707963267948966,0.732,0.0,-0.014639999999999978,0.07355405285168921
1.9634954084936207,0.7182000000000002,0.01831601385772471,-0.32220000000000015,0.06706024428554049
2.356194490192345,0.6763299999999998,0.03983534812959542,-0.62363,0.04773734250769485
2.748893571891069,0.6236400000000001,0.06391304623304915,-0.8674799999999998,0.020302801120370882
3.141592653589793,0.6757799999999999,0.07044619636160764,-0.9725999999999999,0.004530302016823642
